timestamp,Observed,XGB,GBR,SARIMA,SARIMAX
2023-09-02 02:00:00,460.000000,470.067291,462.898004,457.487586,409.438823
2023-09-02 03:00:00,451.000000,464.290405,453.800195,454.887685,402.890519
2023-09-02 04:00:00,450.000000,465.280731,461.201247,455.826053,395.637365
2023-09-02 05:00:00,466.000000,460.479584,461.418244,461.849731,390.970580
2023-09-02 06:00:00,475.530000,491.946411,504.538252,524.583335,421.737275
2023-09-02 07:00:00,479.080000,497.028107,482.921589,564.108207,451.592904
2023-09-02 08:00:00,475.530000,475.245148,471.927735,562.259721,442.652204
2023-09-02 09:00:00,436.000000,457.434265,448.323462,517.665453,394.614166
2023-09-02 10:00:00,390.000000,387.031097,395.137859,477.423461,358.291579
2023-09-02 11:00:00,344.000000,362.176849,374.493554,462.737353,317.374696
2023-09-02 12:00:00,325.000000,331.876404,325.168464,457.568071,287.548039
2023-09-02 13:00:00,301.220000,341.070557,323.221926,460.362740,288.456728
2023-09-02 14:00:00,300.000000,326.042938,311.004403,465.595788,273.631737
2023-09-02 15:00:00,400.000000,351.019470,325.125213,490.022957,270.533327
2023-09-02 16:00:00,476.780000,461.736938,452.375404,543.579079,396.688881
2023-09-02 17:00:00,531.110000,541.561646,544.391942,610.613265,489.321558
2023-09-02 18:00:00,630.000000,591.403259,584.700065,683.901541,556.648782
2023-09-02 19:00:00,670.000000,668.440857,705.784542,725.111316,631.882512
2023-09-02 20:00:00,640.000000,668.051941,700.518433,739.097276,650.992737
2023-09-02 21:00:00,600.000000,580.113098,573.382551,678.123535,569.209381
2023-09-02 22:00:00,533.220000,538.650818,554.451553,586.282262,503.469636
2023-09-02 23:00:00,480.680000,485.461853,488.751002,507.138280,452.301244
2023-09-03 00:00:00,472.070000,465.089203,458.910465,489.039245,426.061621
2023-09-03 01:00:00,449.890000,453.907074,445.859893,466.397311,408.786804
2023-09-03 02:00:00,429.890000,445.106293,437.886321,456.842106,384.172970
2023-09-03 03:00:00,419.380000,442.386047,424.683889,454.216486,358.976071
2023-09-03 04:00:00,416.000000,429.017456,415.586960,455.166995,351.694834
2023-09-03 05:00:00,420.000000,422.528778,409.048726,461.237380,345.212309
2023-09-03 06:00:00,450.000000,427.191223,423.752920,524.583264,366.228208
2023-09-03 07:00:00,472.070000,449.646057,444.083378,564.027601,414.753771
2023-09-03 08:00:00,450.000000,452.504089,458.802315,561.848944,416.681108
2023-09-03 09:00:00,405.000000,424.533051,425.431757,516.932299,354.858066
2023-09-03 10:00:00,325.000000,355.688873,362.407800,476.410658,320.514498
2023-09-03 11:00:00,256.000000,296.665924,307.954553,461.807270,252.175392
2023-09-03 12:00:00,213.000000,243.596756,240.771058,456.687133,191.485607
2023-09-03 13:00:00,188.670000,213.353195,211.393867,459.547279,153.845735
2023-09-03 14:00:00,171.000000,189.767776,193.215677,464.828680,144.552889
2023-09-03 15:00:00,209.000000,216.504517,208.721492,489.598616,129.568863
2023-09-03 16:00:00,276.000000,338.736359,281.609286,543.634834,207.959212
2023-09-03 17:00:00,449.000000,399.688812,351.847273,611.249165,289.995853
2023-09-03 18:00:00,493.020000,536.718933,541.901257,684.983636,474.090361
2023-09-03 19:00:00,531.000000,531.903015,537.749984,726.430859,493.283264
2023-09-03 20:00:00,569.000000,548.973999,556.758504,740.478634,511.525801
2023-09-03 21:00:00,545.800000,506.637665,526.467117,678.982324,484.762637
2023-09-03 22:00:00,495.000000,513.287903,522.442263,586.582042,429.398565
2023-09-03 23:00:00,472.070000,460.304504,452.573135,506.831944,391.641057
2023-09-04 00:00:00,473.320000,489.269958,459.513185,488.732212,431.397719
2023-09-04 01:00:00,474.570000,474.276459,455.122708,466.047779,422.081095
2023-09-04 02:00:00,474.570000,475.796539,472.507009,456.479762,438.835776
2023-09-04 03:00:00,475.820000,477.864594,472.333919,453.848341,435.338476
2023-09-04 04:00:00,474.570000,483.757294,480.768858,454.797240,431.463685
2023-09-04 05:00:00,475.000000,497.076477,489.045455,460.869846,435.264232
2023-09-04 06:00:00,565.000000,575.750854,553.004517,524.279050,487.377634
2023-09-04 07:00:00,640.110000,632.077209,596.320261,563.712080,591.913613
2023-09-04 08:00:00,615.000000,626.365601,632.936835,561.495284,606.536358
2023-09-04 09:00:00,502.000000,547.778992,568.673226,516.541431,524.062327
2023-09-04 10:00:00,477.990000,454.474274,439.756191,475.987275,412.126510
2023-09-04 11:00:00,472.910000,456.426514,458.519147,461.390540,396.582399
2023-09-04 12:00:00,472.070000,467.836548,466.203408,456.273514,404.708576
2023-09-04 13:00:00,472.070000,472.172302,468.146879,459.138611,414.850906
2023-09-04 14:00:00,475.300000,488.451111,481.594579,464.423191,431.278043
2023-09-04 15:00:00,485.520000,505.030365,491.648655,489.228132,452.133859
2023-09-04 16:00:00,540.000000,541.073425,514.926366,543.314237,497.484977
2023-09-04 17:00:00,680.000000,639.457458,604.893954,610.989313,571.896367
2023-09-04 18:00:00,770.000000,788.666138,773.062218,684.770145,712.209713
2023-09-04 19:00:00,825.000000,815.764160,836.150744,726.241278,779.664313
2023-09-04 20:00:00,831.200000,816.786255,837.226180,740.294080,797.206247
2023-09-04 21:00:00,728.890000,716.199829,723.102699,678.739825,726.380061
2023-09-04 22:00:00,598.000000,614.286255,658.083965,586.277724,609.615558
2023-09-04 23:00:00,484.770000,517.596741,531.428422,506.460781,513.204094
2023-09-05 00:00:00,474.480000,482.775543,467.017813,488.359552,444.673269
2023-09-05 01:00:00,455.000000,472.389252,461.868854,465.669166,421.798461
2023-09-05 02:00:00,450.000000,456.945709,447.830948,456.098445,406.096547
2023-09-05 03:00:00,450.000000,464.979675,445.501196,453.465124,403.482209
2023-09-05 04:00:00,450.000000,469.666168,462.316417,454.412619,404.816838
2023-09-05 05:00:00,473.650000,480.567413,469.958981,460.484279,417.598409
2023-09-05 06:00:00,580.000000,591.054565,552.304916,523.899169,480.261449
2023-09-05 07:00:00,629.000000,625.933533,596.666569,563.329876,577.850709
2023-09-05 08:00:00,589.000000,598.464478,603.488288,561.107902,573.628316
2023-09-05 09:00:00,480.060000,512.564575,525.639151,516.149008,481.690608
2023-09-05 10:00:00,426.000000,423.288208,426.639655,475.590355,388.640658
2023-09-05 11:00:00,391.000000,410.247803,410.454625,460.993382,346.709449
2023-09-05 12:00:00,380.000000,389.430054,392.665322,455.875771,318.583619
2023-09-05 13:00:00,400.000000,381.898529,379.542623,458.740513,328.331189
2023-09-05 14:00:00,400.000000,415.756256,414.628121,464.024578,364.932993
2023-09-05 15:00:00,472.000000,449.270294,426.736446,488.832468,386.269721
2023-09-05 16:00:00,510.000000,538.057495,526.033982,542.923155,486.644749
2023-09-05 17:00:00,680.000000,593.642639,578.382316,610.604013,542.182640
2023-09-05 18:00:00,761.220000,757.762817,781.132112,684.389103,711.593588
2023-09-05 19:00:00,836.000000,808.469971,819.362817,725.862099,760.962324
2023-09-05 20:00:00,836.000000,845.122559,848.228490,739.914752,797.045282
2023-09-05 21:00:00,699.000000,727.267395,740.186568,678.353581,721.072470
2023-09-05 22:00:00,560.000000,602.901306,646.450349,585.884170,574.577063
2023-09-05 23:00:00,480.000000,499.475372,510.180083,506.059397,469.923913
2023-09-06 00:00:00,447.800000,484.353210,464.060407,487.957409,433.300783
2023-09-06 01:00:00,435.000000,444.618103,434.932728,465.265804,405.546506
2023-09-06 02:00:00,430.000000,441.469971,428.141898,455.694235,393.117939
2023-09-06 03:00:00,430.000000,443.990753,429.521781,453.060172,392.108272
2023-09-06 04:00:00,440.000000,444.550873,443.955623,454.006999,386.078001
2023-09-06 05:00:00,470.000000,470.620483,462.181674,460.078057,414.223857
2023-09-06 06:00:00,570.000000,591.123718,547.132425,523.493078,493.854783
2023-09-06 07:00:00,639.000000,636.900818,590.694222,562.923070,578.198538
2023-09-06 08:00:00,540.000000,615.711243,607.340148,560.700089,583.734658
2023-09-06 09:00:00,466.670000,500.014191,484.042660,515.740219,440.129185
2023-09-06 10:00:00,363.000000,414.906403,409.172853,475.180664,388.368610
2023-09-06 11:00:00,360.100000,351.592316,352.957159,460.583263,312.359774
2023-09-06 12:00:00,358.000000,365.524475,360.153896,455.465201,310.434768
2023-09-06 13:00:00,359.000000,364.042542,361.638822,458.329530,325.986707
2023-09-06 14:00:00,365.000000,375.725281,368.432180,463.613179,340.460111
2023-09-06 15:00:00,460.000000,409.712128,385.867841,488.421038,356.209507
2023-09-06 16:00:00,469.920000,517.744385,514.629274,542.511884,480.172978
2023-09-06 17:00:00,550.000000,550.943909,527.242690,610.193041,518.817134
2023-09-06 18:00:00,690.000000,658.311340,622.864956,683.978278,608.807329
2023-09-06 19:00:00,796.000000,780.166504,773.102535,725.451173,719.842984
2023-09-06 20:00:00,758.000000,792.468384,789.614427,739.503519,778.945747
2023-09-06 21:00:00,600.000000,657.524109,651.308695,677.941322,671.815660
2023-09-06 22:00:00,500.000000,534.775513,557.979025,585.470852,512.370701
2023-09-06 23:00:00,460.000000,458.705658,462.938188,505.644973,424.680412
2023-09-07 00:00:00,437.000000,451.130951,444.795662,487.542652,418.262506
2023-09-07 01:00:00,419.000000,433.039886,425.942985,464.850672,404.517585
2023-09-07 02:00:00,419.000000,427.578888,410.423245,455.278778,384.349362
2023-09-07 03:00:00,419.000000,432.212708,412.519347,452.644409,385.275673
2023-09-07 04:00:00,420.000000,434.882507,427.021524,453.590945,384.419643
2023-09-07 05:00:00,469.000000,450.578430,439.533392,459.661728,393.454803
2023-09-07 06:00:00,530.000000,587.160645,550.894323,523.076561,482.648328
2023-09-07 07:00:00,594.000000,590.714722,564.746351,562.506280,544.854188
2023-09-07 08:00:00,500.000000,573.734131,578.691212,560.283001,556.470070
2023-09-07 09:00:00,470.780000,462.716034,456.164365,515.322845,417.098016
2023-09-07 10:00:00,379.990000,432.855591,430.260821,474.763017,391.529062
2023-09-07 11:00:00,300.010000,370.560089,362.820014,460.165400,319.247051
2023-09-07 12:00:00,300.000000,299.673859,298.014811,455.047125,266.947699
2023-09-07 13:00:00,320.000000,308.591248,301.513086,457.911252,276.328092
2023-09-07 14:00:00,350.000000,334.740326,329.144341,463.194704,307.037683
2023-09-07 15:00:00,470.000000,387.668335,371.495518,488.002414,342.231744
2023-09-07 16:00:00,473.950000,518.488220,524.055560,542.093135,481.449677
2023-09-07 17:00:00,534.640000,530.806641,528.965992,609.774188,513.551737
2023-09-07 18:00:00,685.000000,610.731323,599.431005,683.559310,580.131480
2023-09-07 19:00:00,771.220000,746.741211,769.712963,725.032066,695.632800
2023-09-07 20:00:00,735.000000,765.507263,771.673554,739.084257,744.666380
2023-09-07 21:00:00,595.000000,630.627441,638.610118,677.521832,640.546559
2023-09-07 22:00:00,485.000000,530.246704,557.631867,585.051133,498.096913
2023-09-07 23:00:00,449.000000,450.617615,442.630275,505.225025,404.849053
2023-09-08 00:00:00,410.000000,433.897705,433.407070,431.245483,432.600555
2023-09-08 01:00:00,400.000000,403.450470,393.215789,412.982242,404.624234
2023-09-08 02:00:00,400.000000,404.496704,389.779442,406.995478,401.165857
2023-09-08 03:00:00,400.000000,408.580536,391.218940,405.838113,397.582317
2023-09-08 04:00:00,410.000000,413.157532,406.151387,408.365980,405.672401
2023-09-08 05:00:00,440.000000,433.792084,425.803152,429.138665,447.144980
2023-09-08 06:00:00,560.000000,526.346252,513.855313,495.620541,510.832807
2023-09-08 07:00:00,620.000000,606.853882,589.444588,543.673185,623.895812
2023-09-08 08:00:00,549.990000,577.840088,614.509634,508.227242,519.648337
2023-09-08 09:00:00,438.240000,477.201416,500.447024,456.718277,504.345930
2023-09-08 10:00:00,371.000000,377.180481,383.149609,397.571690,351.351486
2023-09-08 11:00:00,339.000000,346.122925,358.400131,364.451828,327.015555
2023-09-08 12:00:00,333.220000,346.615631,335.169927,358.425532,341.602606
2023-09-08 13:00:00,336.000000,333.450287,329.369932,362.857456,339.475678
2023-09-08 14:00:00,340.000000,343.530457,344.995880,372.722589,346.134583
2023-09-08 15:00:00,400.000000,403.238098,365.973065,432.989013,455.528852
2023-09-08 16:00:00,471.990000,459.820740,446.035873,473.792678,425.346340
2023-09-08 17:00:00,630.000000,566.940002,547.754302,559.888962,550.133671
2023-09-08 18:00:00,771.220000,780.126526,725.063607,660.886468,776.775726
2023-09-08 19:00:00,895.000000,868.922363,840.695682,721.065160,858.265090
2023-09-08 20:00:00,839.990000,895.493713,881.078655,719.063370,841.376502
2023-09-08 21:00:00,690.000000,710.096375,716.799311,627.180639,666.245621
2023-09-08 22:00:00,570.000000,572.858093,623.875450,527.768910,562.142646
2023-09-08 23:00:00,480.000000,498.578735,511.731481,463.572705,533.008917
2023-09-09 00:00:00,484.000000,484.186981,460.506025,445.926508,462.853025
2023-09-09 01:00:00,476.910000,467.532288,460.349501,427.069648,457.429419
2023-09-09 02:00:00,475.120000,461.449005,463.697116,419.758474,454.478000
2023-09-09 03:00:00,475.120000,467.352081,465.770785,417.928459,458.937558
2023-09-09 04:00:00,473.820000,477.125854,479.723529,420.153739,470.717627
2023-09-09 05:00:00,475.120000,479.626770,481.956106,436.741133,498.868965
2023-09-09 06:00:00,479.680000,517.914062,521.518494,503.473021,519.007538
2023-09-09 07:00:00,480.000000,505.542511,489.605729,548.983107,526.628970
2023-09-09 08:00:00,477.570000,462.636993,468.746380,520.775609,375.560271
2023-09-09 09:00:00,473.820000,422.773376,441.943039,465.923730,425.263910
2023-09-09 10:00:00,370.000000,399.211884,430.794642,410.518068,372.694188
2023-09-09 11:00:00,350.000000,338.219116,360.518428,383.147794,299.740012
2023-09-09 12:00:00,320.000000,332.029297,344.081403,375.953930,322.249277
2023-09-09 13:00:00,350.000000,305.510986,313.174027,377.979447,315.719272
2023-09-09 14:00:00,364.100000,338.544891,357.123247,384.852287,352.337030
2023-09-09 15:00:00,448.890000,422.161560,390.973304,436.948271,462.930576
2023-09-09 16:00:00,476.410000,499.012878,497.550031,482.253535,451.354399
2023-09-09 17:00:00,518.000000,552.947998,540.217379,571.362377,529.720267
2023-09-09 18:00:00,620.900000,625.739990,586.558011,665.583132,652.662345
2023-09-09 19:00:00,700.000000,689.007385,710.791067,722.052553,710.803105
2023-09-09 20:00:00,680.000000,687.605164,731.505034,724.250302,666.334065
2023-09-09 21:00:00,600.000000,590.650085,602.550631,638.398855,537.897678
2023-09-09 22:00:00,500.110000,516.624451,552.585999,540.108862,492.123739
2023-09-09 23:00:00,476.320000,457.654755,460.122255,471.959950,456.447676
2023-09-10 00:00:00,476.850000,459.469788,455.090475,454.079993,439.702165
2023-09-10 01:00:00,474.350000,444.385376,450.736790,434.905979,441.438628
2023-09-10 02:00:00,474.350000,451.722595,455.900045,427.190175,441.814037
2023-09-10 03:00:00,474.350000,458.382172,462.040281,425.048985,446.738252
2023-09-10 04:00:00,475.600000,459.803101,468.615057,427.019342,460.586997
2023-09-10 05:00:00,475.600000,463.795776,470.899086,442.850363,493.909533
2023-09-10 06:00:00,475.600000,467.584991,496.022192,509.414454,498.553834
2023-09-10 07:00:00,474.350000,459.193268,466.460596,554.397672,494.369097
2023-09-10 08:00:00,420.000000,438.798859,456.545885,526.952079,364.731056
2023-09-10 09:00:00,326.000000,357.622528,382.077124,471.481642,379.780521
2023-09-10 10:00:00,102.000000,254.800858,282.351722,416.392203,243.910307
2023-09-10 11:00:00,80.000000,94.384369,98.943992,389.607486,52.970874
2023-09-10 12:00:00,100.000000,81.799904,92.420969,382.098349,64.948117
2023-09-10 13:00:00,77.220000,87.048813,97.991360,383.651847,97.375495
2023-09-10 14:00:00,130.000000,108.525169,109.967040,389.981312,88.303996
2023-09-10 15:00:00,210.000000,209.281265,191.055467,440.860444,241.630409
2023-09-10 16:00:00,475.600000,344.595490,293.532740,486.614915,221.850643
2023-09-10 17:00:00,488.670000,519.755066,572.230256,575.982680,534.741689
2023-09-10 18:00:00,665.000000,530.993652,533.079597,669.183944,623.405685
2023-09-10 19:00:00,838.990000,725.474060,776.597998,725.040502,748.597250
2023-09-10 20:00:00,850.000000,824.485413,867.958912,727.666438,778.350338
2023-09-10 21:00:00,734.600000,761.249756,758.425603,642.487521,680.102434
2023-09-10 22:00:00,620.000000,627.397095,674.859990,544.230637,594.018985
2023-09-10 23:00:00,487.000000,518.482910,549.637999,475.453658,569.723741
2023-09-11 00:00:00,480.000000,509.381470,488.363775,457.436914,488.127421
2023-09-11 01:00:00,479.060000,465.468170,462.443924,438.118869,439.596999
2023-09-11 02:00:00,479.060000,470.329834,475.379439,430.251128,468.784962
2023-09-11 03:00:00,477.810000,475.829041,477.769354,427.973685,475.066843
2023-09-11 04:00:00,477.810000,484.556061,490.136895,429.818479,481.081569
2023-09-11 05:00:00,482.810000,496.911469,499.233433,445.461410,526.791660
2023-09-11 06:00:00,700.000000,594.969910,584.048561,511.917648,566.636887
2023-09-11 07:00:00,790.000000,754.451721,757.619723,556.748930,776.832694
2023-09-11 08:00:00,631.430000,741.497253,780.571952,529.323206,678.355441
2023-09-11 09:00:00,493.000000,562.754517,582.181510,473.694471,587.421194
2023-09-11 10:00:00,469.000000,435.247131,431.677003,418.571944,405.155084
2023-09-11 11:00:00,450.000000,447.157471,455.508263,391.792031,393.991143
2023-09-11 12:00:00,430.220000,444.459564,451.585563,384.172121,435.163980
2023-09-11 13:00:00,449.990000,441.119720,439.569348,385.596712,437.828398
2023-09-11 14:00:00,469.000000,458.659546,464.157596,391.790245,471.560704
2023-09-11 15:00:00,480.310000,503.591431,499.337690,442.447417,588.278166
2023-09-11 16:00:00,517.000000,552.457153,534.365247,488.200477,498.956785
2023-09-11 17:00:00,777.980000,660.964294,603.592819,577.543983,593.384443
2023-09-11 18:00:00,892.260000,931.405518,900.596688,670.555441,926.528137
2023-09-11 19:00:00,939.800000,987.393494,993.679456,726.277444,978.985816
2023-09-11 20:00:00,949.990000,892.743835,885.117741,728.907164,895.082805
2023-09-11 21:00:00,839.000000,815.652283,798.801108,643.765876,784.120547
2023-09-11 22:00:00,691.740000,726.788269,755.245553,545.464564,696.016564
2023-09-11 23:00:00,543.000000,563.447083,604.040347,476.558186,633.968096
2023-09-12 00:00:00,535.000000,549.574524,527.845163,458.478073,534.043643
2023-09-12 01:00:00,492.000000,539.648743,524.268574,439.097289,523.086873
2023-09-12 02:00:00,483.000000,500.556091,490.481249,431.167296,494.664847
2023-09-12 03:00:00,481.000000,495.673004,485.424376,428.831127,484.065977
2023-09-12 04:00:00,490.000000,509.277435,502.335283,430.620014,494.298747
2023-09-12 05:00:00,560.000000,537.314209,522.392048,446.200215,540.648033
2023-09-12 06:00:00,750.000000,687.403442,652.409215,512.605561,632.193767
2023-09-12 07:00:00,860.000000,820.585449,788.034357,557.381450,807.576087
2023-09-12 08:00:00,700.000000,822.277161,831.988139,529.924085,734.755934
2023-09-12 09:00:00,577.000000,606.617065,630.966956,474.241545,637.494590
2023-09-12 10:00:00,500.000000,506.782135,513.927058,419.082773,477.512773
2023-09-12 11:00:00,473.660000,479.782318,482.371690,392.272691,425.472147
2023-09-12 12:00:00,450.000000,474.281616,468.981029,384.608531,444.022564
2023-09-12 13:00:00,446.000000,455.820007,452.006072,385.987528,444.675798
2023-09-12 14:00:00,460.000000,476.736298,463.603609,392.135543,463.166264
2023-09-12 15:00:00,481.020000,517.586670,496.128599,442.736884,572.122143
2023-09-12 16:00:00,586.330000,567.735962,538.343994,488.463949,504.313967
2023-09-12 17:00:00,808.240000,762.278015,684.695240,577.779362,654.267877
2023-09-12 18:00:00,896.200000,959.612976,907.140348,670.741894,937.174699
2023-09-12 19:00:00,962.860000,976.871277,989.082363,726.423047,975.679121
2023-09-12 20:00:00,963.580000,920.821716,915.911123,729.030857,910.194962
2023-09-12 21:00:00,877.190000,837.961975,827.516413,643.872874,787.610924
2023-09-12 22:00:00,732.020000,734.953979,781.181614,545.544861,724.018159
2023-09-12 23:00:00,549.000000,611.642639,633.400266,476.601371,680.970419
2023-09-13 00:00:00,489.000000,528.364990,530.828533,458.493501,534.658114
2023-09-13 01:00:00,469.650000,476.069275,472.710129,439.085717,466.488124
2023-09-13 02:00:00,455.000000,465.145294,471.706549,431.129440,461.103091
2023-09-13 03:00:00,451.000000,458.149231,459.193958,428.768079,456.372450
2023-09-13 04:00:00,460.220000,460.066467,473.347068,430.532753,467.502236
2023-09-13 05:00:00,491.830000,489.731964,492.806801,446.088430,514.172329
2023-09-13 06:00:00,647.660000,611.292603,587.545460,512.471372,558.167029
2023-09-13 07:00:00,700.000000,689.247925,685.520674,557.224813,699.937787
2023-09-13 08:00:00,625.000000,676.932617,684.322330,529.748641,593.658580
2023-09-13 09:00:00,541.390000,564.868286,575.348615,474.044898,576.405063
2023-09-13 10:00:00,480.000000,492.936096,488.903987,418.867716,444.031738
2023-09-13 11:00:00,470.900000,479.763062,455.131886,392.040494,408.193177
2023-09-13 12:00:00,469.650000,474.659332,468.019403,384.357807,450.447045
2023-09-13 13:00:00,469.650000,473.436279,467.041090,385.718544,470.213050
2023-09-13 14:00:00,470.900000,483.368347,480.353951,391.848735,480.325609
2023-09-13 15:00:00,478.950000,506.562988,495.356956,442.431311,569.148158
2023-09-13 16:00:00,519.000000,528.712524,515.767976,488.143921,467.293968
2023-09-13 17:00:00,614.890000,605.253662,581.872805,577.444987,565.835192
2023-09-13 18:00:00,700.000000,701.708740,704.407711,670.390811,736.310891
2023-09-13 19:00:00,760.230000,769.661987,777.734403,726.056673,769.447348
2023-09-13 20:00:00,750.000000,735.041687,730.036639,728.652019,711.273761
2023-09-13 21:00:00,619.880000,634.472168,639.385117,643.482589,593.068567
2023-09-13 22:00:00,529.000000,559.628357,590.459026,545.142140,509.244421
2023-09-13 23:00:00,471.740000,475.556946,483.755957,476.185158,500.980911
2023-09-14 00:00:00,474.400000,475.152130,466.143908,458.065323,462.894585
2023-09-14 01:00:00,460.000000,456.003510,463.017039,438.645963,465.694205
2023-09-14 02:00:00,455.000000,456.574493,453.623271,430.678483,455.803690
2023-09-14 03:00:00,460.000000,449.602234,453.444451,428.306331,453.888012
2023-09-14 04:00:00,465.000000,473.225922,473.348817,430.060601,471.917475
2023-09-14 05:00:00,500.000000,495.208923,491.553375,445.606087,513.815978
2023-09-14 06:00:00,660.000000,624.082825,603.037076,511.979357,571.983362
2023-09-14 07:00:00,760.000000,700.350586,690.769737,556.723354,736.628426
2023-09-14 08:00:00,732.640000,753.040710,760.250795,529.238441,675.176133
2023-09-14 09:00:00,590.000000,629.425537,662.387829,473.525861,679.073268
2023-09-14 10:00:00,489.540000,517.693542,520.611801,418.340419,500.273256
2023-09-14 11:00:00,470.000000,477.036530,461.492877,391.505306,430.362846
2023-09-14 12:00:00,470.000000,488.429810,465.232823,383.814743,464.437673
2023-09-14 13:00:00,470.000000,494.230957,472.979761,385.167827,477.512985
2023-09-14 14:00:00,473.150000,499.986450,479.102149,391.290606,485.483200
2023-09-14 15:00:00,479.000000,503.584991,486.193992,441.865823,578.895721
2023-09-14 16:00:00,530.000000,522.412476,520.976134,487.571808,486.530451
2023-09-14 17:00:00,680.000000,617.946106,598.049380,576.866428,589.077309
2023-09-14 18:00:00,838.990000,776.603821,773.778882,669.805655,819.373579
2023-09-14 19:00:00,900.970000,898.049744,919.650972,725.465259,924.436370
2023-09-14 20:00:00,896.470000,875.664490,852.024813,728.054866,854.095187
2023-09-14 21:00:00,750.000000,772.840393,762.203436,642.879972,724.713423
2023-09-14 22:00:00,612.000000,647.351074,661.006894,544.534067,617.998934
2023-09-14 23:00:00,507.000000,513.490723,546.304246,475.571624,573.787757
2023-09-15 00:00:00,500.000000,512.879272,492.366773,489.278513,468.005104
2023-09-15 01:00:00,470.000000,485.528503,484.502761,471.466821,471.895303
2023-09-15 02:00:00,456.000000,456.886963,463.855657,464.757968,460.952509
2023-09-15 03:00:00,450.000000,454.139282,452.662860,464.193666,458.233437
2023-09-15 04:00:00,470.000000,455.233582,464.810834,467.474192,453.423627
2023-09-15 05:00:00,505.000000,498.156921,494.148052,489.390040,496.832725
2023-09-15 06:00:00,660.000000,660.587280,596.967455,594.096867,664.920645
2023-09-15 07:00:00,755.000000,716.315979,701.304054,653.127490,734.580814
2023-09-15 08:00:00,630.000000,695.969299,717.401385,606.369898,670.922645
2023-09-15 09:00:00,520.000000,521.065247,548.965335,519.153774,497.592906
2023-09-15 10:00:00,456.000000,462.187347,458.669567,443.225184,428.429326
2023-09-15 11:00:00,426.000000,430.247345,434.549403,420.924951,439.158705
2023-09-15 12:00:00,420.000000,419.750397,423.545830,414.162890,417.499052
2023-09-15 13:00:00,420.000000,422.553528,416.643552,415.758211,407.537938
2023-09-15 14:00:00,421.000000,424.329407,427.163671,424.548372,413.885755
2023-09-15 15:00:00,480.000000,455.306274,445.607973,460.381853,417.617780
2023-09-15 16:00:00,500.000000,553.532288,534.049841,522.400463,524.391478
2023-09-15 17:00:00,690.000000,652.750916,585.418890,639.287131,637.215140
2023-09-15 18:00:00,759.310000,822.178528,794.217741,752.178857,803.021816
2023-09-15 19:00:00,833.000000,787.662415,814.346054,818.870332,814.226241
2023-09-15 20:00:00,759.000000,779.219727,799.447914,816.986293,795.476819
2023-09-15 21:00:00,600.000000,623.729736,641.345968,711.951367,596.005674
2023-09-15 22:00:00,500.000000,512.560547,543.476383,599.196388,467.939146
2023-09-15 23:00:00,450.000000,446.908173,442.747393,508.918381,386.825109
2023-09-16 00:00:00,505.000000,411.153046,424.879360,491.489490,386.952817
2023-09-16 01:00:00,481.310000,467.478058,471.724845,473.722833,460.389538
2023-09-16 02:00:00,480.000000,452.167175,462.035702,466.870342,452.169792
2023-09-16 03:00:00,480.060000,453.508362,466.636070,465.583591,459.270888
2023-09-16 04:00:00,480.060000,455.642731,478.520446,468.638908,454.612645
2023-09-16 05:00:00,480.060000,463.656677,485.830000,488.824141,467.613183
2023-09-16 06:00:00,481.310000,465.950439,507.981003,586.215917,584.144704
2023-09-16 07:00:00,491.000000,478.967865,483.190879,639.826429,536.893371
2023-09-16 08:00:00,481.310000,468.516541,464.243695,590.502597,447.468396
2023-09-16 09:00:00,436.000000,429.860535,432.322695,510.618880,362.272884
2023-09-16 10:00:00,350.000000,353.304077,386.448167,437.935719,324.251793
2023-09-16 11:00:00,215.200000,279.283600,316.837326,415.270317,294.317943
2023-09-16 12:00:00,160.600000,198.955261,180.707240,407.613655,192.027367
2023-09-16 13:00:00,160.600000,111.740768,140.110416,409.420032,152.607273
2023-09-16 14:00:00,175.000000,147.348816,155.511076,418.956369,150.623251
2023-09-16 15:00:00,300.000000,194.118362,200.999670,458.756572,172.411849
2023-09-16 16:00:00,480.060000,415.444946,374.752571,522.232910,336.246852
2023-09-16 17:00:00,521.120000,556.224548,577.722105,634.738787,586.241736
2023-09-16 18:00:00,577.150000,606.290344,594.406749,741.531854,640.588076
2023-09-16 19:00:00,660.000000,635.844543,638.769255,808.846643,625.568111
2023-09-16 20:00:00,586.080000,636.139099,655.872797,807.308688,629.100678
2023-09-16 21:00:00,530.000000,497.545044,518.417075,707.755493,457.506783
2023-09-16 22:00:00,482.560000,499.763336,498.887004,598.340352,408.622281
2023-09-16 23:00:00,460.000000,435.865723,426.131515,510.010018,369.993823
2023-09-17 00:00:00,468.000000,429.765350,434.459552,492.619837,400.220117
2023-09-17 01:00:00,450.000000,436.986877,440.722742,474.859138,421.419021
2023-09-17 02:00:00,461.000000,428.533661,432.084541,467.987644,405.369605
2023-09-17 03:00:00,461.000000,443.199402,439.794626,466.605315,420.171030
2023-09-17 04:00:00,460.060000,453.128662,448.444859,469.630838,420.523514
2023-09-17 05:00:00,470.000000,451.495178,448.696554,489.587116,438.373752
2023-09-17 06:00:00,463.000000,470.921326,484.471434,586.011133,564.168035
2023-09-17 07:00:00,479.360000,459.431976,452.171874,638.904582,509.368386
2023-09-17 08:00:00,457.000000,458.201996,463.124248,589.241244,438.637732
